psgc,correspondence,name,geo_lvl,city_lvl,province_psgc,region_psgc
0907214000,097214000,Sergio Osmeña Sr.,Mun,,0907200000,0900000000
0907215000,097215000,Siayan,Mun,,0907200000,0900000000
0907216000,097216000,Sibuco,Mun,,0907200000,0900000000
0907217000,097217000,Sibutad,Mun,,0907200000,0900000000
0907218000,097218000,Sindangan,Mun,,0907200000,0900000000
0907219000,097219000,Siocon,Mun,,0907200000,0900000000
0907220000,097220000,Sirawai,Mun,,0907200000,0900000000
0907221000,097221000,Tampilisan,Mun,,0907200000,0900000000
0907222000,097222000,Jose Dalman,Mun,,0907200000,0900000000
0907223000,097223000,Gutalac,Mun,,0907200000,0900000000
0907224000,097224000,Baliguian,Mun,,0907200000,0900000000
0907225000,097225000,Godod,Mun,,0907200000,0900000000
0907226000,097226000,Bacungan,Mun,,0907200000,0900000000
0907227000,097227000,Kalawit,Mun,,0907200000,0900000000
0907302000,097302000,Aurora,Mun,,0907300000,0900000000
0907303000,097303000,Bayog,Mun,,0907300000,0900000000
0907305000,097305000,Dimataling,Mun,,0907300000,0900000000
0907306000,097306000,Dinas,Mun,,0907300000,0900000000
0907307000,097307000,Dumalinao,Mun,,0907300000,0900000000
0907308000,097308000,Dumingag,Mun,,0907300000,0900000000
0907311000,097311000,Kumalarang,Mun,,0907300000,0900000000
0907312000,097312000,Labangan,Mun,,0907300000,0900000000
0907313000,097313000,Lapuyan,Mun,,0907300000,0900000000
0907315000,097315000,Mahayag,Mun,,0907300000,0900000000
0907317000,097317000,Margosatubig,Mun,,0907300000,0900000000
0907318000,097318000,Midsalip,Mun,,0907300000,0900000000
0907319000,097319000,Molave,Mun,,0907300000,0900000000
0907322000,097322000,Pagadian City,City,CC,0907300000,0900000000
0907323000,097323000,Ramon Magsaysay,Mun,,0907300000,0900000000
0907324000,097324000,San Miguel,Mun,,0907300000,0900000000
0907325000,097325000,San Pablo,Mun,,0907300000,0900000000
0907327000,097327000,Tabina,Mun,,0907300000,0900000000
0907328000,097328000,Tambulig,Mun,,0907300000,0900000000
0907330000,097330000,Tukuran,Mun,,0907300000,0900000000
0931700000,097332000,Zamboanga City,City,HUC,0907300000,0900000000
0907333000,097333000,Lakewood,Mun,,0907300000,0900000000
0907337000,097337000,Josefina,Mun,,0907300000,0900000000
0907338000,097338000,Pitogo,Mun,,0907300000,0900000000
0907340000,097340000,Sominot,Mun,,0907300000,0900000000
0907341000,097341000,Vincenzo A. Sagun,Mun,,0907300000,0900000000
0907343000,097343000,Guipos,Mun,,0907300000,0900000000
0907344000,097344000,Tigbao,Mun,,0907300000,0900000000
0908301000,098301000,Alicia,Mun,,0908300000,0900000000
0908302000,098302000,Buug,Mun,,0908300000,0900000000
0908303000,098303000,Diplahan,Mun,,0908300000,0900000000
0908304000,098304000,Imelda,Mun,,0908300000,0900000000
0908305000,098305000,Ipil,Mun,,0908300000,0900000000
0908306000,098306000,Kabasalan,Mun,,0908300000,0900000000
0908307000,098307000,Mabuhay,Mun,,0908300000,0900000000
0908308000,098308000,Malangas,Mun,,0908300000,0900000000
0908309000,098309000,Naga,Mun,,0908300000,0900000000
0908310000,098310000,Olutanga,Mun,,0908300000,0900000000
0908311000,098311000,Payao,Mun,,0908300000,0900000000
0908312000,098312000,Roseller Lim,Mun,,0908300000,0900000000
1001305000,101305000,Impasug-Ong,Mun,,1001300000,1000000000
1001306000,101306000,Kadingilan,Mun,,1001300000,1000000000
1001307000,101307000,Kalilangan,Mun,,1001300000,1000000000
1001309000,101309000,Kitaotao,Mun,,1001300000,1000000000
1001310000,101310000,Lantapan,Mun,,1001300000,1000000000
1001311000,101311000,Libona,Mun,,1001300000,1000000000
1001312000,101312000,City of Malaybalay,City,CC,1001300000,1000000000
1001313000,101313000,Malitbog,Mun,,1001300000,1000000000
1001314000,101314000,Manolo Fortich,Mun,,1001300000,1000000000
1001315000,101315000,Maramag,Mun,,1001300000,1000000000
1001316000,101316000,Pangantucan,Mun,,1001300000,1000000000
1001317000,101317000,Quezon,Mun,,1001300000,1000000000
1001318000,101318000,San Fernando,Mun,,1001300000,1000000000
1001319000,101319000,Sumilao,Mun,,1001300000,1000000000
1001320000,101320000,Talakag,Mun,,1001300000,1000000000
1001321000,101321000,City of Valencia,City,CC,1001300000,1000000000
1001322000,101322000,Cabanglasan,Mun,,1001300000,1000000000
1001801000,101801000,Catarman,Mun,,1001800000,1000000000
1001802000,101802000,Guinsiliban,Mun,,1001800000,1000000000
1001803000,101803000,Mahinog,Mun,,1001800000,1000000000
1001804000,101804000,Mambajao,Mun,,1001800000,1000000000
1001805000,101805000,Sagay,Mun,,1001800000,1000000000
1003501000,103501000,Bacolod,Mun,,1003500000,1000000000
1003502000,103502000,Baloi,Mun,,1003500000,1000000000
1003503000,103503000,Baroy,Mun,,1003500000,1000000000
1030900000,103504000,Iligan City,City,HUC,1003500000,1000000000
1003505000,103505000,Kapatagan,Mun,,1003500000,1000000000
1003506000,103506000,Sultan Naga Dimaporo,Mun,,1003500000,1000000000
1003507000,103507000,Kauswagan,Mun,,1003500000,1000000000
1003508000,103508000,Kolambugan,Mun,,1003500000,1000000000
1003509000,103509000,Lala,Mun,,1003500000,1000000000
1003510000,103510000,Linamon,Mun,,1003500000,1000000000
1003511000,103511000,Magsaysay,Mun,,1003500000,1000000000
1003512000,103512000,Maigo,Mun,,1003500000,1000000000
1003513000,103513000,Matungao,Mun,,1003500000,1000000000
1003514000,103514000,Munai,Mun,,1003500000,1000000000
1003515000,103515000,Nunungan,Mun,,1003500000,1000000000
1003516000,103516000,Pantao Ragat,Mun,,1003500000,1000000000
1003517000,103517000,Poona Piagapo,Mun,,1003500000,1000000000
1003518000,103518000,Salvador,Mun,,1003500000,1000000000
1003519000,103519000,Sapad,Mun,,1003500000,1000000000
1003520000,103520000,Tagoloan,Mun,,1003500000,1000000000
1003521000,103521000,Tangcal,Mun,,1003500000,1000000000
1003522000,103522000,Tubod,Mun,,1003500000,1000000000
1003523000,103523000,Pantar,Mun,,1003500000,1000000000
1004201000,104201000,Aloran,Mun,,1004200000,1000000000
1004202000,104202000,Baliangao,Mun,,1004200000,1000000000
1004203000,104203000,Bonifacio,Mun,,1004200000,1000000000
1004204000,104204000,Calamba,Mun,,1004200000,1000000000
1004205000,104205000,Clarin,Mun,,1004200000,1000000000
1004206000,104206000,Concepcion,Mun,,1004200000,1000000000
1004207000,104207000,Jimenez,Mun,,1004200000,1000000000
1004208000,104208000,Lopez Jaena,Mun,,1004200000,1000000000
1004209000,104209000,Oroquieta City,City,CC,1004200000,1000000000
1004210000,104210000,Ozamis City,City,CC,1004200000,1000000000
1004211000,104211000,Panaon,Mun,,1004200000,1000000000
1004212000,104212000,Plaridel,Mun,,1004200000,1000000000
1004213000,104213000,Sapang Dalaga,Mun,,1004200000,1000000000
1004214000,104214000,Sinacaban,Mun,,1004200000,1000000000
1004215000,104215000,Tangub City,City,CC,1004200000,1000000000
1004216000,104216000,Tudela,Mun,,1004200000,1000000000
1004217000,104217000,Don Victoriano Chiongbian,Mun,,1004200000,1000000000
1004301000,104301000,Alubijid,Mun,,1004300000,1000000000
1004302000,104302000,Balingasag,Mun,,1004300000,1000000000
1004303000,104303000,Balingoan,Mun,,1004300000,1000000000
1004304000,104304000,Binuangan,Mun,,1004300000,1000000000
1030500000,104305000,Cagayan de Oro City,City,HUC,1004300000,1000000000
1004306000,104306000,Claveria,Mun,,1004300000,1000000000
1004307000,104307000,City of El Salvador,City,CC,1004300000,1000000000
1004308000,104308000,Gingoog City,City,CC,1004300000,1000000000
1004309000,104309000,Gitagum,Mun,,1004300000,1000000000
1004310000,104310000,Initao,Mun,,1004300000,1000000000
1004311000,104311000,Jasaan,Mun,,1004300000,1000000000
1004312000,104312000,Kinoguitan,Mun,,1004300000,1000000000
1004313000,104313000,Lagonglong,Mun,,1004300000,1000000000
1004314000,104314000,Laguindingan,Mun,,1004300000,1000000000
1004315000,104315000,Libertad,Mun,,1004300000,1000000000
1004316000,104316000,Lugait,Mun,,1004300000,1000000000
1004317000,104317000,Magsaysay,Mun,,1004300000,1000000000
1004318000,104318000,Manticao,Mun,,1004300000,1000000000
1004319000,104319000,Medina,Mun,,1004300000,1000000000
1004320000,104320000,Naawan,Mun,,1004300000,1000000000
1004321000,104321000,Opol,Mun,,1004300000,1000000000
1004322000,104322000,Salay,Mun,,1004300000,1000000000
1004323000,104323000,Sugbongcogon,Mun,,1004300000,1000000000
1004324000,104324000,Tagoloan,Mun,,1004300000,1000000000
1004325000,104325000,Talisayan,Mun,,1004300000,1000000000
1004326000,104326000,Villanueva,Mun,,1004300000,1000000000
1102301000,112301000,Asuncion,Mun,,1102300000,1100000000
1102303000,112303000,Carmen,Mun,,1102300000,1100000000
1102305000,112305000,Kapalong,Mun,,1102300000,1100000000
1102314000,112314000,New Corella,Mun,,1102300000,1100000000
1102315000,112315000,City of Panabo,City,CC,1102300000,1100000000
1102317000,112317000,Island Garden City of Samal,City,CC,1102300000,1100000000
1102318000,112318000,Santo Tomas,Mun,,1102300000,1100000000
1102319000,112319000,City of Tagum,City,CC,1102300000,1100000000
1102322000,112322000,Talaingod,Mun,,1102300000,1100000000
1102323000,112323000,Braulio E. Dujali,Mun,,1102300000,1100000000
1102324000,112324000,San Isidro,Mun,,1102300000,1100000000
1102401000,112401000,Bansalan,Mun,,1102400000,1100000000
1130700000,112402000,Davao City,City,HUC,1102400000,1100000000
1102403000,112403000,City of Digos,City,CC,1102400000,1100000000
1102404000,112404000,Hagonoy,Mun,,1102400000,1100000000
1102406000,112406000,Kiblawan,Mun,,1102400000,1100000000
1102407000,112407000,Magsaysay,Mun,,1102400000,1100000000
1102408000,112408000,Malalag,Mun,,1102400000,1100000000
1102410000,112410000,Matanao,Mun,,1102400000,1100000000
1102411000,112411000,Padada,Mun,,1102400000,1100000000
1102412000,112412000,Santa Cruz,Mun,,1102400000,1100000000
1102414000,112414000,Sulop,Mun,,1102400000,1100000000
1102501000,112501000,Baganga,Mun,,1102500000,1100000000
1102502000,112502000,Banaybanay,Mun,,1102500000,1100000000
1102503000,112503000,Boston,Mun,,1102500000,1100000000
1102504000,112504000,Caraga,Mun,,1102500000,1100000000
1102505000,112505000,Cateel,Mun,,1102500000,1100000000
1102506000,112506000,Governor Generoso,Mun,,1102500000,1100000000
1102507000,112507000,Lupon,Mun,,1102500000,1100000000
1102508000,112508000,Manay,Mun,,1102500000,1100000000
1102509000,112509000,City of Mati,City,CC,1102500000,1100000000
1102510000,112510000,San Isidro,Mun,,1102500000,1100000000
1102511000,112511000,Tarragona,Mun,,1102500000,1100000000
1108201000,118201000,Compostela,Mun,,1108200000,1100000000
1108202000,118202000,Laak,Mun,,1108200000,1100000000
1108203000,118203000,Mabini,Mun,,1108200000,1100000000
1108204000,118204000,Maco,Mun,,1108200000,1100000000
1108205000,118205000,Maragusan,Mun,,1108200000,1100000000
1108206000,118206000,Mawab,Mun,,1108200000,1100000000
1108207000,118207000,Monkayo,Mun,,1108200000,1100000000
1108208000,118208000,Montevista,Mun,,1108200000,1100000000
1108209000,118209000,Nabunturan,Mun,,1108200000,1100000000
1108210000,118210000,New Bataan,Mun,,1108200000,1100000000
1108211000,118211000,Pantukan,Mun,,1108200000,1100000000
1108601000,118601000,Don Marcelino,Mun,,1108600000,1100000000
1108602000,118602000,Jose Abad Santos,Mun,,1108600000,1100000000
1108603000,118603000,Malita,Mun,,1108600000,1100000000
1108604000,118604000,Santa Maria,Mun,,1108600000,1100000000
1108605000,118605000,Sarangani,Mun,,1108600000,1100000000
1204701000,124701000,Alamada,Mun,,1204700000,1200000000
1204702000,124702000,Carmen,Mun,,1204700000,1200000000
1204703000,124703000,Kabacan,Mun,,1204700000,1200000000
1204704000,124704000,City of Kidapawan,City,CC,1204700000,1200000000
1204705000,124705000,Libungan,Mun,,1204700000,1200000000
1204706000,124706000,Magpet,Mun,,1204700000,1200000000
1204707000,124707000,Makilala,Mun,,1204700000,1200000000
1204708000,124708000,Matalam,Mun,,1204700000,1200000000
1204709000,124709000,Midsayap,Mun,,1204700000,1200000000
1204710000,124710000,M'Lang,Mun,,1204700000,1200000000
1204711000,124711000,Pigkawayan,Mun,,1204700000,1200000000
1204712000,124712000,Pikit,Mun,,1204700000,1200000000
1204713000,124713000,President Roxas,Mun,,1204700000,1200000000
1204714000,124714000,Tulunan,Mun,,1204700000,1200000000
1204715000,124715000,Antipas,Mun,,1204700000,1200000000
1204716000,124716000,Banisilan,Mun,,1204700000,1200000000
1204717000,124717000,Aleosan,Mun,,1204700000,1200000000
1204718000,124718000,Arakan,Mun,,1204700000,1200000000
1206302000,126302000,Banga,Mun,,1206300000,1200000000
1230800000,126303000,General Santos City,City,HUC,1206300000,1200000000
1206306000,126306000,City of Koronadal,City,CC,1206300000,1200000000
1206311000,126311000,Norala,Mun,,1206300000,1200000000
1206312000,126312000,Polomolok,Mun,,1206300000,1200000000
1206313000,126313000,Surallah,Mun,,1206300000,1200000000
1206314000,126314000,Tampakan,Mun,,1206300000,1200000000
1206315000,126315000,Tantangan,Mun,,1206300000,1200000000
1206316000,126316000,T'Boli,Mun,,1206300000,1200000000
1206317000,126317000,Tupi,Mun,,1206300000,1200000000
1206318000,126318000,Santo Niño,Mun,,1206300000,1200000000
1206319000,126319000,Lake Sebu,Mun,,1206300000,1200000000
1206501000,126501000,Bagumbayan,Mun,,1206500000,1200000000
1206502000,126502000,Columbio,Mun,,1206500000,1200000000
1206503000,126503000,Esperanza,Mun,,1206500000,1200000000
1206504000,126504000,Isulan,Mun,,1206500000,1200000000
1206505000,126505000,Kalamansig,Mun,,1206500000,1200000000
1206506000,126506000,Lebak,Mun,,1206500000,1200000000
1206507000,126507000,Lutayan,Mun,,1206500000,1200000000
1206508000,126508000,Lambayong,Mun,,1206500000,1200000000
1206509000,126509000,Palimbang,Mun,,1206500000,1200000000
1206510000,126510000,President Quirino,Mun,,1206500000,1200000000
1206511000,126511000,City of Tacurong,City,CC,1206500000,1200000000
1206512000,126512000,Sen. Ninoy Aquino,Mun,,1206500000,1200000000
1208001000,128001000,Alabel,Mun,,1208000000,1200000000
1208002000,128002000,Glan,Mun,,1208000000,1200000000
1208003000,128003000,Kiamba,Mun,,1208000000,1200000000
1208004000,128004000,Maasim,Mun,,1208000000,1200000000
1208005000,128005000,Maitum,Mun,,1208000000,1200000000
1208006000,128006000,Malapatan,Mun,,1208000000,1200000000
1208007000,128007000,Malungon,Mun,,1208000000,1200000000
1908703000,129804000,Cotabato City,City,ICC,1204700000,1200000000
1380600000,133900000,City of Manila,City,HUC,1300000000,1300000000
1380500000,137401000,City of Mandaluyong,City,HUC,1300000000,1300000000
1380700000,137402000,City of Marikina,City,HUC,1300000000,1300000000
1381200000,137403000,City of Pasig,City,HUC,1300000000,1300000000
1381300000,137404000,Quezon City,City,HUC,1300000000,1300000000
